Time,BG,CHO,INS
15:45:00,144.60249394252492,71.0,5.93060225556665
15:52:00,142.6026217073349,0.0,0.0139355888999834
16:00:00,140.79627279002312,0.0,0.0139355888999834
16:27:00,142.6264634356496,0.0,0.0139355888999834
17:15:00,148.11476621404262,0.0,0.0139355888999834
17:29:00,145.13565818582958,0.0,0.0139355888999834
17:44:00,139.91028528348383,0.0,0.0139355888999834
18:30:00,117.94914589145942,0.0,0.0139355888999834
20:39:00,81.21386633379313,0.0,0.0139355888999834
23:24:00,97.54845188087764,0.0,0.0139355888999834
23:40:00,100.42803407761338,59.9,5.005602255566649
00:38:00,127.0329081049117,0.0,0.0139355888999834
02:30:00,125.0493145534026,0.0,0.0139355888999834
03:55:00,103.7712069579578,0.0,0.0139355888999834
04:41:00,99.99779292943388,0.0,0.0139355888999834
05:41:00,101.63379075356568,0.0,0.0139355888999834
05:43:00,101.78123817770876,0.0,0.0139355888999834
05:45:00,101.93337185273298,0.7,0.0722689222333167
06:00:00,103.21932225039843,29.6,2.4806022555666503
